node,ortho,phono,original,replace,delete_insert,pos_l50,pos_m50,Item,NumSylls,NumPhones,Duration,OrthUP,PhonND,OrthND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP,NumMorphs
16257,stain,sten,17,14,3,5,12,stain,1,4,539,6,49,19,316,1430,144,3512824,5,1
10220,mace,mes,29,25,4,18,11,mace,1,3,479,5,98,35,178,454,38,1297640,4,1
9382,joy,JO,9,8,1,4,5,joy,1,2,287,4,63,30,1456,8312,1757,16324106,3,1
1160,assist,xsIst,1,0,1,1,0,assist,2,5,549,7,4,3,400,4926,445,29964870,6,2
1810,big,bIg,20,19,1,13,7,big,1,3,319,4,75,35,34824,118668,37227,216698774,4,1
3109,choppy,Capi,4,3,1,2,2,choppy,2,4,539,6,17,3,13,318,35,361375,4,2
1584,basin,besN,8,7,1,5,3,basin,2,5,371,6,41,20,96,3415,129,10550181,6,1
17022,tax,t@ks,9,6,3,3,6,tax,1,4,433,4,95,36,742,40830,15658,146911524,5,1
4383,cyst,sIst,10,7,3,6,4,cyst,1,4,419,5,42,5,22,339,10,850857,5,1
17796,trunk,tr^Gk,3,2,1,2,1,trunk,1,5,489,6,11,8,1010,3929,350,11020361,6,1
15854,smell,smEl,7,4,3,3,4,smell,1,4,457,6,29,14,4240,10062,1097,6642666,5,1
6718,fort,fort,16,13,3,6,10,fort,1,4,394,5,66,35,787,9036,1109,34362335,5,1
17872,tutor,tutX,8,7,1,5,3,tutor,2,4,331,6,42,5,235,789,52,4636301,5,1
1733,bend,bEnd,18,15,3,15,3,bend,1,4,389,5,61,32,768,4652,388,9344830,5,1
16381,stink,stIGk,6,3,3,4,2,stink,1,5,523,6,21,14,673,877,99,872742,6,1
16939,talent,t@l|nt,2,1,1,1,1,talent,2,6,449,7,9,3,1332,8405,1257,12712170,7,1
16163,sponge,sp^nJ,1,0,1,0,1,sponge,1,5,594,7,3,5,342,1063,94,2262717,6,1
17121,tennis,tEn|s,4,3,1,1,3,tennis,2,5,472,7,13,5,695,6047,896,26272328,6,1
6559,floor,floX,6,4,2,1,5,floor,1,4,547,6,38,12,5132,34427,3980,53763234,5,1
17439,toil,tOl,15,13,2,14,1,toil,1,3,479,5,57,14,51,357,25,610151,4,1
9414,jungle,J^GgL,3,2,1,2,1,jungle,2,6,398,7,7,6,1151,3048,406,7152235,7,1
12545,patio,p@tio,1,0,1,0,1,patio,3,5,539,6,8,5,133,1678,68,7627859,6,1
16056,sparse,spars,3,1,2,1,2,sparse,1,5,524,7,12,4,11,910,38,1745258,6,1
15187,saw,sc,23,18,5,11,12,saw,1,2,451,4,93,40,20527,68093,17933,48554082,3,1
11359,nail,nel,26,23,3,22,4,nail,1,3,356,5,116,28,951,3102,503,9052835,4,1
939,approve,xpruv,2,0,2,1,1,approve,2,5,560,8,4,2,580,2915,864,9415563,6,1
2134,braille,brel,14,11,3,5,9,braille,1,4,325,8,45,1,28,2674,32,1741143,5,1
13186,plush,pl^S,9,8,1,4,5,plush,1,4,423,5,12,7,28,799,44,4693277,4,1
7465,grow,gro,18,10,8,9,9,grow,1,3,362,5,82,20,3034,18931,3196,26701749,4,1
10994,mode,mod,24,20,4,15,9,mode,1,3,469,5,76,29,263,5915,434,67328532,4,1
9477,kid,kId,24,21,3,16,8,kid,1,3,319,4,68,28,17299,20408,5460,22023401,4,1
12251,pact,p@kt,10,6,4,4,6,pact,1,4,313,5,49,20,192,1647,302,2172780,5,1
14575,renew,rInu,1,1,0,0,1,renew,2,4,420,6,13,3,111,1121,183,6563804,5,1
2424,cafe,k@fe,2,1,1,0,2,cafe,2,4,559,5,10,16,258,3462,438,16443526,4,1
2095,bound,bWnd,14,13,1,13,1,bound,1,4,329,6,29,13,940,7930,883,22303643,5,1
1055,arraign,xren,10,7,3,8,2,arraign,2,3,487,8,101,0,7,4,1,16889,4,1
15996,soon,sun,24,21,3,18,6,soon,1,3,488,5,86,28,13140,43520,7892,77046620,4,1
10586,mayor,meX,12,10,2,2,10,mayor,2,3,464,6,108,9,1595,14663,5657,15031138,4,1
18551,Viking,vYkIG,1,1,0,1,0,viking,2,5,454,7,7,5,141,1064,81,5116423,6,1
6597,flute,flut,12,10,2,2,10,flute,1,4,409,6,29,9,108,881,86,4091997,5,1
16154,splurge,splRJ,1,0,1,1,0,splurge,1,5,547,8,2,2,19,408,59,208250,6,1
7559,hack,h@k,30,27,3,17,13,hack,1,3,412,5,129,34,436,928,91,6547946,4,1
3314,close,klos,6,6,0,0,6,close,1,4,464,6,57,19,11191,58749,13298,107859307,5,1
17464,tone,ton,33,27,6,23,10,tone,1,3,529,5,100,47,860,10197,1292,17399919,4,1
15591,shod,Sad,18,15,3,13,5,shod,1,3,542,5,72,11,6,100,8,201094,4,1
5497,eighth,etT,2,1,1,0,2,eighth,1,3,322,7,11,5,350,5066,498,4949260,4,1
15809,slid,slId,9,8,1,2,7,slid,1,4,483,5,23,12,94,3977,81,1394827,4,1
3338,clutch,kl^C,4,4,0,1,3,clutch,1,4,688,7,18,1,127,1413,95,4249235,5,1
5211,doubly,d^bLi,1,0,1,0,1,doubly,2,5,440,6,14,2,28,494,59,649237,5,1
10266,magnet,m@gn|t,2,1,1,0,2,magnet,2,6,522,7,11,5,140,1557,175,6698803,7,1
11927,oneness,w^n|s,1,0,1,0,1,oneness,2,5,546,4,2,0,21,169,13,900974,5,1
948,apt,@pt,8,6,2,6,2,apt,1,3,462,4,29,17,89,1654,173,6186321,4,1
7539,gyrate,JYret,1,0,1,1,0,gyrate,2,5,564,7,2,3,4,25,1,28824,6,1
14210,ran,r@n,28,23,5,15,13,ran,1,3,412,4,143,74,4296,24422,4247,16295566,4,1
2149,brave,brev,10,8,2,3,7,brave,1,4,361,6,22,12,1617,3574,850,5221356,5,1
15893,sneeze,sniz,3,2,1,1,2,sneeze,1,4,566,7,46,2,150,352,72,366864,5,1
7462,grouse,grWs,6,6,0,0,6,grouse,1,4,418,7,32,12,23,427,4,805156,5,1
1567,barrier,b@riX,3,3,0,3,0,barrier,3,5,531,8,33,13,173,3785,504,8353617,6,1
3102,cholera,kalXx,2,1,1,0,2,cholera,3,5,472,7,14,1,56,557,134,794749,6,1
4690,dental,dEntL,5,4,1,4,1,dental,2,6,387,7,13,5,315,1838,317,23240707,7,1
19000,who,hu,31,25,6,19,12,who,1,2,402,4,178,16,113370,644483,171311,630937884,3,1
18699,vomit,vamxt,1,1,0,1,0,vomit,2,5,589,6,3,2,272,593,65,767668,6,1
10192,lurch,lRC,8,8,0,6,2,lurch,1,3,456,6,37,8,43,432,40,209481,4,1
16833,swoop,swup,10,9,1,6,4,swoop,1,4,385,6,18,8,78,396,53,467481,5,1
16434,straighten,stretN,1,0,1,0,1,straighten,2,7,482,11,5,2,571,1051,197,717631,8,2
16115,spill,spIl,13,9,4,5,8,spill,1,4,517,6,32,11,432,3640,1026,3890646,5,1
5661,end,End,13,3,10,10,3,end,1,3,425,4,54,27,13559,109189,29392,220830910,4,1
7656,hardy,hardi,5,3,2,1,4,hardy,2,5,399,6,24,11,188,2674,240,4748962,6,1
5959,exceed,Iksid,1,1,0,1,0,exceed,2,5,505,7,2,1,64,2126,166,13137396,6,1
18810,warp,worp,7,6,1,1,6,warp,1,4,387,5,28,23,280,648,44,2403782,5,1
14111,quip,kwIp,10,8,2,4,6,quip,1,4,464,5,24,9,7,170,15,200205,5,1
8134,hunt,h^nt,10,8,2,6,4,hunt,1,4,498,5,35,25,1319,8760,1622,13754315,5,1
17580,traitor,tretX,3,2,1,1,2,traitor,2,5,360,8,30,3,540,566,127,698922,6,1
15997,soot,sUt,11,11,0,11,0,soot,1,3,430,5,21,30,55,563,50,573693,4,1
2226,broke,brok,9,8,1,2,7,broke,1,4,287,6,48,13,5355,14172,3344,10461287,5,1
13286,pond,pand,7,5,2,4,3,pond,1,4,510,5,32,12,323,3477,262,9223378,5,1
1319,auto,cto,4,2,2,2,2,auto,2,3,319,5,16,6,391,6883,1551,94703300,4,1
5422,east,ist,8,2,6,7,1,east,1,3,484,5,29,28,2527,40017,8347,135047057,4,1
16189,spring,sprIG,5,4,1,2,3,spring,2,5,503,7,12,15,1597,25633,2229,64816752,6,1
17108,tenant,tEn|nt,3,1,2,1,2,tenant,2,6,412,7,5,2,155,1422,88,6841635,7,1
5862,estate,Istet,2,0,2,2,0,estate,2,5,494,7,7,4,1076,13061,1968,169262575,6,1
16493,stroke,strok,7,6,1,0,7,stroke,1,5,452,7,26,10,667,5765,699,11440396,6,1
7218,gloat,glot,8,6,2,4,4,gloat,1,4,486,6,18,7,80,96,16,115465,5,1
6708,former,formX,2,1,1,0,2,former,2,5,433,7,13,10,932,58385,16926,46917563,6,1
7417,grill,grIl,15,13,2,7,8,grill,1,4,401,6,41,17,227,4905,475,10254434,5,1
13143,pledge,plEJ,4,3,1,3,1,pledge,1,4,359,7,10,7,351,2605,992,6025016,5,1
14979,rug,r^g,22,20,2,15,7,rug,1,3,329,4,63,34,531,1956,268,6760586,4,1
10984,moat,mot,31,23,8,20,11,moat,1,3,559,5,77,22,60,287,25,590890,4,1
3303,clip,klIp,11,9,2,5,6,clip,1,4,333,5,34,11,290,9267,7443,31268599,5,1
3333,cluck,kl^k,11,10,1,2,9,cluck,1,4,382,6,45,11,73,108,7,134048,5,1
9528,knee,ni,31,23,8,19,12,knee,1,2,279,5,192,10,749,8248,537,8426957,3,1
3020,cherish,CErIS,1,1,0,1,0,cherish,2,5,518,8,12,0,227,604,109,1056520,6,1
4141,crazy,krezi,1,0,1,0,1,crazy,2,5,491,5,11,4,13886,13306,3951,23058006,6,1
13884,psalm,sam,11,11,0,6,5,psalm,1,3,463,6,68,5,26,324,25,2220027,4,1
4122,crank,kr@Gk,8,5,3,6,2,crank,1,5,389,6,27,13,272,1104,114,2185694,6,1
14914,roost,rust,7,5,2,5,2,roost,1,4,484,6,30,10,45,471,45,608008,5,1
4687,dense,dEns,11,10,1,8,3,dense,1,4,399,6,44,14,108,3257,150,5225392,5,1
16679,summit,s^mxt,1,1,0,0,1,summit,2,5,463,7,8,3,170,6678,2534,15682693,6,1
18784,wand,wand,9,6,3,6,3,wand,1,4,374,5,38,29,157,582,74,1888212,5,1
7949,hockey,haki,6,5,1,3,3,hockey,2,4,449,7,48,12,588,3619,368,22253215,5,1
982,arch,arC,8,3,5,3,5,arch,1,3,429,5,36,13,188,1849,162,10045078,4,1
7744,heavy,hEvi,3,3,0,2,1,heavy,2,4,390,6,32,7,2412,23474,3040,37669171,5,1
9929,limb,lIm,20,17,3,11,9,limb,1,3,333,5,87,14,238,2211,237,2360178,4,1
11391,nasal,nezL,5,5,0,3,2,nasal,2,5,520,6,14,10,106,1727,64,2538214,6,1
11231,muffin,m^fxn,2,2,0,2,0,muffin,2,5,349,7,9,7,297,810,46,1097058,6,1
571,alto,@lto,1,0,1,0,1,alto,2,4,519,5,6,19,69,1476,100,6381409,5,1
9171,ion,Y|n,4,1,3,4,0,ion,2,3,414,4,67,53,20,1069,68,12088167,4,1
10707,mercer,mRsX,6,6,0,2,4,mercer,2,4,495,7,27,8,117,692,30,3545626,5,1
7446,grope,grop,12,10,2,2,10,grope,1,4,454,6,37,16,31,159,15,166652,5,1
3083,chit,CIt,22,21,1,16,6,chit,1,3,290,5,50,17,14,114,9,1852791,4,1
17717,trigger,trIgX,2,0,2,1,1,trigger,2,5,382,8,18,3,861,4662,915,8631876,6,1
19134,womb,wum,9,8,1,8,1,womb,1,3,479,5,29,5,177,945,128,1173579,4,1
16829,switch,swIC,11,10,1,5,6,switch,1,4,475,7,21,6,1434,6924,979,45341217,5,1
8012,hooves,hUvz,2,2,0,2,0,hooves,1,4,416,6,13,3,66,617,12,237645,4,1
15617,shred,SrEd,8,6,2,6,2,shred,1,4,449,6,28,7,150,669,133,851931,5,1
14003,push,pUS,5,5,0,2,3,push,1,3,375,5,19,23,3598,14614,3304,20776546,4,1
11322,mutter,m^tX,15,12,3,11,4,mutter,2,4,364,7,45,19,22,344,33,387001,5,1
10132,loud,lWd,12,10,2,9,3,loud,1,3,449,5,57,14,2031,8470,1154,8655110,4,1
6918,fuzz,f^z,10,10,0,7,3,fuzz,1,3,467,5,40,3,95,285,21,616736,4,1
443,aisle,Yl,23,11,12,19,4,aisle,1,2,393,6,124,5,379,2990,663,1917319,3,1
1973,blur,blR,6,3,3,2,4,blur,1,3,399,5,106,11,109,1469,111,1918107,4,1
17804,tub,t^b,17,16,1,11,6,tub,1,3,378,4,37,23,647,2127,254,8994914,4,1
14528,relic,rElIk,3,2,1,1,2,relic,2,5,338,6,23,6,68,720,35,947777,6,1
13174,plump,pl^mp,6,3,3,4,2,plump,1,5,367,6,18,10,75,1073,32,3386553,6,1
2344,burial,bEriL,3,1,2,1,2,burial,3,6,444,7,15,3,242,1796,187,4258160,7,2
6732,forum,forM,8,7,1,0,8,forum,2,5,399,6,22,9,104,4663,696,254492828,6,1
6158,fact,f@kt,6,3,3,3,3,fact,1,4,444,5,29,15,8801,92841,36348,93809393,5,1
2495,camel,k@mL,8,7,1,1,7,camel,2,5,404,6,56,11,256,1167,123,11006144,6,1
15847,sly,slY,17,11,6,7,10,sly,1,3,599,4,41,15,136,997,89,1238712,4,1
16370,still,stIl,17,14,3,5,12,still,1,4,549,6,49,18,40225,195162,47989,190450277,5,1
2411,cad,k@d,30,26,4,18,12,cad,1,3,409,4,89,51,53,886,16,11439016,4,1
13919,puff,p^f,14,14,0,7,7,puff,1,3,549,5,36,14,227,1052,115,1897207,4,1
5335,duet,duEt,1,0,1,1,0,duet,2,4,536,5,16,15,66,486,87,1335288,5,1
14309,realm,rElm,2,1,1,2,0,realm,1,4,391,6,15,6,238,3818,294,6123350,5,1
2202,brink,brIGk,8,5,3,5,3,brink,1,5,385,6,23,16,127,1557,437,1485388,6,1
7399,Greek,grik,11,10,1,4,7,greek,1,4,296,6,48,8,578,6197,603,25060054,5,NA
9831,less,lEs,24,19,5,14,10,less,1,3,441,5,101,36,5666,95390,13166,145437505,4,1
2102,bourbon,bRb|n,4,3,1,4,0,bourbon,2,5,326,8,25,1,319,1084,126,1477640,6,1
17527,tote,tot,30,23,7,18,12,tote,1,3,359,5,68,34,55,747,49,3762183,4,1
15560,shelve,SElv,5,3,2,2,3,shelve,1,4,463,7,14,3,10,81,7,144355,5,1
3943,copy,kapi,8,7,1,3,5,copy,2,4,377,5,44,15,2666,7396,969,79624352,5,1
2732,cat,k@t,35,30,5,21,14,cat,1,3,298,4,117,54,3383,10074,1207,46849873,4,1
7203,gleam,glim,6,4,2,1,5,gleam,1,4,539,6,15,6,50,555,16,364549,5,1
14289,razor,rezX,3,2,1,1,2,razor,2,4,519,6,64,6,351,1744,188,3465609,5,1
14751,reverse,rIvRs,3,2,1,1,2,reverse,2,5,555,8,11,9,560,5632,877,19036324,6,2
6782,free,fri,17,11,6,11,6,free,1,3,353,5,95,27,9054,68509,10631,1014165416,4,1
9187,iron,Yrn,3,2,1,1,2,iron,2,3,569,5,44,24,915,10702,695,32559173,4,1
15253,scoff,skaf,6,5,1,0,6,scoff,1,4,590,6,15,8,21,199,13,180363,5,1
18591,virgin,vRJ|n,3,3,0,3,0,virgin,2,5,503,7,9,4,961,4340,436,24410758,6,1
8983,intend,IntEnd,2,2,0,0,2,intend,2,6,531,7,5,2,1183,2965,818,6070612,7,3
6644,for,for,33,23,10,20,13,for,1,3,449,4,147,40,351650,2199819,451690,5933321709,4,1
3011,chef,SEf,8,6,2,4,4,chef,1,3,441,5,57,17,606,6096,1229,9722545,4,1
3027,chest,CEst,13,12,1,12,1,chest,1,4,519,6,35,10,2090,13451,980,13517184,5,1
232,addle,@dL,8,5,3,5,3,addle,2,4,529,6,34,6,8,24,0,21363,5,1
8143,hurtle,hRtL,6,5,1,4,2,hurtle,2,5,314,6,26,6,1,54,0,48093,5,1
14936,rotor,rotX,6,4,2,2,4,rotor,2,4,339,6,61,3,24,510,68,2003039,5,1
19030,wig,wIg,20,16,4,11,9,wig,1,3,398,4,72,29,426,847,156,2156534,4,1
7621,handle,h@ndL,7,6,1,4,3,handle,2,6,508,7,35,13,5529,14094,2810,32319924,7,1
15684,silk,sIlk,10,7,3,4,6,silk,1,4,391,5,35,18,499,4549,241,13106363,5,1
346,affect,xfEkt,2,2,0,2,0,affect,2,5,511,7,4,4,568,13544,2444,24406141,6,1
3110,chops,Caps,5,4,1,3,2,chops,1,4,459,6,37,9,277,1179,88,1318721,5,2
5201,dose,dos,12,11,1,3,9,dose,1,3,434,5,62,45,270,3858,481,15960555,4,1
7586,half,h@f,18,17,1,6,12,half,1,3,474,5,68,16,10156,75379,14263,86293469,4,1
18299,valor,v@lX,4,4,0,2,2,valor,2,4,462,6,25,4,64,401,57,1193133,5,1
7765,height,hYt,26,22,4,19,7,height,1,3,393,7,114,8,476,7176,592,30745629,4,1
10162,lucky,l^ki,3,1,2,2,1,lucky,2,4,390,6,51,13,7316,9931,2350,14060796,5,2
13334,portal,portL,5,4,1,3,2,portal,2,6,435,7,10,4,222,979,53,30179923,7,2
1803,bid,bId,25,21,4,15,10,bid,1,3,281,4,83,36,642,4950,810,70433832,4,1
11180,moss,mcs,15,14,1,12,3,moss,1,3,480,5,90,44,145,2605,209,5520302,4,1
17543,towel,tWL,9,7,2,5,4,towel,1,3,500,6,53,13,722,3101,213,4901668,4,1
18423,verb,vRb,6,5,1,2,4,verb,1,3,411,5,20,16,54,1022,64,3727646,4,1
18341,varied,vErid,3,2,1,1,2,varied,2,5,511,6,15,1,41,4422,131,7013799,5,2
16800,swath,swaT,7,7,0,0,7,swath,1,4,518,6,10,6,11,620,44,438339,4,1
12011,order,ordX,5,2,3,4,1,order,2,4,331,6,16,12,7985,57313,9926,336636174,5,1
2027,bomber,bamX,3,2,1,1,2,bomber,2,4,381,7,44,10,214,1570,631,2507571,5,2
2819,celery,sElXi,2,1,1,1,1,celery,3,5,569,6,17,0,95,1682,85,1256388,5,1
16541,sturdy,stRdi,2,2,0,2,0,sturdy,2,5,560,6,6,1,86,1822,60,2621713,6,1
6970,gamble,g@mbL,4,2,2,3,1,gamble,2,6,401,7,15,9,456,1849,397,3294887,7,1
15077,sailor,selX,8,7,1,4,4,sailor,2,4,569,7,81,9,632,1297,195,4759495,5,2
13961,punk,p^Gk,12,9,3,11,1,punk,1,4,314,5,29,21,1121,1286,186,12300718,5,1
15209,scar,skar,10,8,2,3,7,scar,1,4,502,5,37,21,432,1615,168,2045269,5,1
7105,genus,Jin|s,2,2,0,2,0,genus,2,5,453,5,17,7,15,701,12,4275567,5,1
3350,coast,kost,12,11,1,9,3,coast,1,4,508,6,51,10,1361,17429,4271,47718553,5,1
11115,moody,mudi,3,2,1,1,2,moody,2,4,445,6,45,14,115,1533,235,3776452,5,2
1715,believe,bxliv,2,2,0,0,2,believe,2,5,738,8,10,5,31882,78145,34199,75923984,6,1
7456,ground,grWnd,5,3,2,5,0,ground,1,5,473,7,21,7,3696,45521,8773,60680843,6,1
3288,click,klIk,19,14,5,8,11,click,1,4,352,6,67,16,327,4675,804,536761994,5,1
4701,depart,dxpart,1,0,1,1,0,depart,2,6,399,7,2,4,109,854,77,4975122,7,2
7923,his,hIz,17,15,2,8,9,his,1,3,401,4,76,31,108364,1082290,162842,660184817,4,1
64,above,xb^v,1,1,0,0,1,above,2,4,565,6,6,3,2493,44493,3454,141896477,5,1
11897,ogre,ogX,7,7,0,6,1,ogre,2,3,386,5,34,4,71,176,5,834248,3,1
7393,grease,gris,14,12,2,2,12,grease,1,4,417,7,65,9,354,1692,120,3132383,5,1
7683,hassle,h@sL,10,9,1,7,3,hassle,2,5,534,7,56,5,133,671,100,3665939,6,1
51,aboard,xbord,5,3,2,4,1,aboard,2,5,504,4,14,1,1358,4190,663,4084762,5,1
5256,draw,drc,6,3,3,1,5,draw,1,3,368,5,30,13,2061,12733,2105,22706359,4,1
4130,crate,kret,16,13,3,9,7,crate,1,4,419,6,46,19,209,750,47,2337346,5,1
4452,data,detx,2,1,1,0,2,data,2,4,316,5,18,22,1306,58285,2492,406920642,5,1
6695,fork,fork,13,10,3,3,10,fork,1,4,304,5,61,20,450,3993,203,7843006,5,1
4254,crumple,kr^mpL,2,1,1,1,1,crumple,2,7,539,8,7,5,8,101,6,77197,8,1
12270,paint,pent,12,9,3,9,3,paint,1,4,353,6,38,13,1877,11877,1200,21928120,5,1
139,accost,xkcst,2,1,1,2,0,accost,2,5,728,7,2,0,3,33,2,31284,6,1
12358,pants,p@ns,11,8,3,7,4,pants,1,5,549,6,42,22,2996,7382,787,16776712,6,1
4437,dapper,d@pX,4,4,0,2,2,dapper,2,4,431,5,19,8,28,416,22,266901,4,1
16802,sway,swe,9,4,5,5,4,sway,1,3,435,5,38,19,129,1344,167,1540461,4,1
1868,biting,bYtIG,2,2,0,2,0,biting,2,5,347,4,20,7,250,1467,184,1860757,4,2
7017,garter,gartX,5,5,0,4,1,garter,2,5,483,7,22,21,67,146,20,1004872,6,1
3308,clock,klak,15,13,2,5,10,clock,1,4,407,6,61,14,2990,10918,1884,26632748,5,1
16917,tacit,t@s|t,1,1,0,1,0,tacit,2,5,365,6,10,3,7,533,43,600775,6,1
9850,levee,lEvi,6,6,0,2,4,levee,2,4,356,6,43,9,26,702,337,766809,5,1
18255,utter,^tX,12,6,6,12,0,utter,2,3,370,6,35,17,257,1670,222,2096533,4,1
7332,grade,gred,14,12,2,4,10,grade,1,4,379,6,40,29,1493,18111,1672,54276217,5,1
1924,blink,blIGk,6,4,2,5,1,blink,1,5,429,6,24,15,258,1297,168,5265420,6,1
2053,boom,bum,18,15,3,12,6,boom,1,3,452,5,74,22,1112,5725,1162,7876714,4,1
15518,shaky,Seki,1,0,1,0,1,shaky,2,4,619,5,19,4,151,1350,195,766843,5,1
19041,wile,wYl,29,24,5,18,11,wile,1,3,389,5,123,43,21,76,19,223900,4,1
10559,matting,m@tIG,4,4,0,4,0,matting,2,5,373,8,17,7,1,80,1,573938,6,2
7449,gross,gros,11,9,2,0,11,gross,1,4,375,6,47,23,779,5186,1317,16440798,5,1
14099,quiet,kwY|t,1,0,1,0,1,quiet,2,5,403,6,6,7,5978,15746,2192,16748709,6,1
14407,recur,rIkR,3,2,1,1,2,recur,2,4,444,6,72,0,2,255,29,378119,5,1
13423,pound,pWnd,9,9,0,8,1,pound,1,4,480,6,25,12,708,9277,894,13620117,5,1
6884,funnel,f^nL,9,8,1,5,4,funnel,2,5,369,7,20,4,56,725,96,1073571,6,1
2296,bulk,b^lk,7,6,1,3,4,bulk,1,4,429,5,28,17,97,3473,352,18029501,5,1
15256,scoop,skup,9,7,2,6,3,scoop,1,4,405,6,24,8,289,1702,249,5272937,5,1
6994,gap,g@p,20,19,1,12,8,gap,1,3,407,4,68,43,218,8744,1323,17274391,4,1
6954,gallery,g@lXi,3,2,1,2,1,gallery,3,5,408,8,18,5,434,7955,344,165682518,6,1
4227,crotch,kraC,4,4,0,0,4,crotch,1,4,415,7,33,2,140,621,53,1039119,5,1
11480,neighbor,nebX,5,5,0,3,2,neighbor,2,4,456,9,40,1,864,6300,1311,5753134,5,1
5438,echo,Eko,2,2,0,1,1,echo,2,3,350,5,40,4,350,2682,254,19417758,4,1
14337,receipt,rIsit,5,4,1,1,4,receipt,2,5,442,8,10,2,379,1024,151,14513169,6,1
7971,home,hom,20,18,2,13,7,home,1,3,372,5,92,32,39491,152652,32906,1276874048,4,1
1856,birdie,bRdi,7,6,1,3,4,birdie,2,4,502,7,65,6,253,796,31,775268,5,NA
13772,proof,pruf,4,3,1,1,3,proof,1,4,348,6,22,6,1754,7423,1946,26305307,5,1
15800,sleeve,sliv,7,6,1,2,5,sleeve,1,4,657,7,20,2,286,2092,158,11445499,5,1
17835,tune,tun,27,23,4,18,9,tune,1,3,447,5,76,20,796,4694,1202,10729632,4,1
16899,tab,t@b,17,15,2,9,8,tab,1,3,406,4,59,38,294,1508,268,18990893,4,1
13005,pilot,pYlxt,2,2,0,2,0,pilot,2,5,486,6,16,8,1360,9324,2160,21913365,6,1
4113,craft,kr@ft,4,2,2,3,1,craft,1,5,436,6,20,8,289,5974,517,16529247,6,1
12668,pennies,pEniz,1,0,1,0,1,pennies,2,5,446,7,19,2,174,748,141,979169,5,2
5243,drain,dren,13,10,3,7,6,drain,1,4,539,6,51,13,440,4494,348,6412237,5,1
2107,boutique,butik,2,0,2,0,2,boutique,2,5,529,9,5,1,55,1017,87,6243406,6,1
658,ample,@mpL,3,1,2,2,1,ample,2,5,363,5,11,6,93,2127,134,3187842,4,1
1532,barbed,barbd,3,1,2,0,3,barbed,1,5,405,7,18,9,67,806,91,653497,6,2
17705,trick,trIk,13,10,3,5,8,trick,1,4,313,6,56,19,2411,5087,824,8209875,5,1
1071,arson,arsN,1,0,1,1,0,arson,2,5,452,6,28,19,153,622,235,989351,6,1
9126,invent,InvEnt,4,4,0,2,2,invent,2,6,553,7,7,5,235,1153,154,1413503,7,1
1466,ballad,b@lxd,3,3,0,3,0,ballad,2,5,409,7,14,6,72,725,57,1689145,6,1
12246,pack,p@k,30,27,3,19,11,pack,1,3,327,5,110,35,2235,10052,1045,52565298,4,1
17897,twit,twIt,11,7,4,4,7,twit,1,4,238,5,24,7,71,66,18,228177,5,1
5276,drew,dru,13,9,4,7,6,drew,1,3,379,5,52,12,1277,12170,1745,10762071,4,1
15275,scrap,skr@p,4,4,0,1,3,scrap,1,5,450,6,12,7,223,1795,188,3757482,6,1
3180,circle,sRkL,5,5,0,3,2,circle,2,5,492,7,38,2,1097,11180,894,23969393,6,1
7548,habit,h@b|t,2,2,0,2,0,habit,2,5,395,6,9,4,738,4621,437,4881794,6,1
15378,select,sxlEkt,2,1,1,2,0,select,2,6,556,7,4,2,180,5719,539,168688154,7,1
17833,tuna,tunx,3,2,1,0,3,tuna,2,5,355,5,2,16,408,2198,270,2844261,4,1
6841,froze,froz,7,4,3,2,5,froze,1,4,458,6,62,3,216,1447,104,599030,5,1
17673,trek,trEk,6,5,1,1,5,trek,1,4,376,5,32,9,229,2245,267,10691823,5,1
16932,tail,tel,30,26,4,26,4,tail,1,3,394,5,117,29,1219,5452,595,10557843,4,1
5275,dresser,drEsX,1,0,1,0,1,dresser,2,5,483,8,16,14,182,1154,81,1652504,6,2
5650,encipher,InsYfX,2,2,0,0,2,encipher,3,6,613,5,0,1,0,0,0,17970,4,2
9746,lean,lin,33,30,3,19,14,lean,1,3,370,5,175,41,529,5159,428,6431983,4,1
6748,fourteen,fortin,1,0,1,0,1,fourteen,2,6,550,9,15,1,333,2998,417,3077092,7,1
1599,batch,b@C,20,20,0,10,10,batch,1,3,354,6,74,18,212,1363,117,7837389,4,1
3983,corpse,korps,3,1,2,0,3,corpse,1,5,394,7,15,6,515,1591,106,2667151,6,1
4679,denier,dInYX,3,1,2,0,3,denier,3,5,469,6,5,9,0,90,10,522095,5,2
6470,fixed,fIkst,3,1,2,1,2,fixed,1,5,421,5,13,10,1647,8507,1011,49221217,5,2
17324,thunder,T^ndX,3,2,1,3,0,thunder,2,5,522,8,10,1,679,2162,222,6544981,6,1
16024,soup,sup,22,16,6,16,6,soup,1,3,507,5,83,16,1285,5979,505,10543534,4,1
5812,erase,Ires,5,4,1,5,0,erase,2,4,659,6,11,13,317,1146,160,3086851,5,1
14750,reversal,rIvRsL,2,1,1,1,1,reversal,3,7,563,9,3,2,57,1381,226,2425317,8,3
3402,coffee,kcfi,2,1,1,0,2,coffee,2,4,404,7,33,8,7371,17128,1589,42090859,5,1
2091,bought,bct,25,23,2,21,4,bought,1,3,362,7,90,9,4362,17408,2991,31501377,4,1
2900,chain,Cen,19,18,1,16,3,chain,1,3,334,6,108,18,1082,9888,1099,35938524,4,1
5187,donor,donX,5,4,1,3,2,donor,2,4,469,6,49,5,208,2286,464,7098950,5,1
