from_node,to_node,from_ortho,to_ortho,from_phono,to_phono,type,position
4146,4148,cleave,cleaver,kliv,klivR,insert,4
4146,13492,cleave,leave,kliv,liv,delete,0
4150,4151,clench,clenched,klEnC,klEnCt,insert,5
4154,4156,cleric,clerics,klErIk,klErIks,insert,6
4157,4158,clerk,clerks,klRk,klRks,insert,4
4160,13602,clever,lever,klEvR,lEvR,delete,0
4163,4164,cliche,cliches,kliSe,kliSez,insert,5
4165,4166,click,clicked,klIk,klIkt,insert,4
4165,4168,click,clicks,klIk,klIks,insert,4
4165,4405,click,colic,klIk,kalIk,insert,1
4165,5466,click,cowlick,klIk,k$lIk,insert,1
4165,13142,click,kick,klIk,kIk,delete,1
4166,13144,clicked,kicked,klIkt,kIkt,delete,1
4166,13646,clicked,licked,klIkt,lIkt,delete,0
4167,13146,clicking,kicking,klIkIN,kIkIN,delete,1
4167,13647,clicking,licking,klIkIN,lIkIN,delete,0
4168,13148,clicks,kicks,klIks,kIks,delete,1
4169,4171,client,clients,kl#^nt,kl#^nts,insert,6
4172,4174,cliff,cliffs,klIf,klIfs,insert,4
4175,4178,climactic,climatic,kl#m&ktIk,kl#m&tIk,delete,5
4176,4177,climate,climates,kl#m^t,kl#m^ts,insert,6
4179,4180,climax,climaxed,kl#m&ks,kl#m&kst,insert,7
4182,4183,climb,climbed,kl#m,kl#md,insert,4
4182,4184,climb,climber,kl#m,kl#mR,insert,4
4182,4187,climb,climbs,kl#m,kl#mz,insert,4
4182,13711,climb,lime,kl#m,l#m,delete,0
4184,4185,climber,climbers,kl#mR,kl#mRz,insert,5
4185,4187,climbers,climbs,kl#mRz,kl#mz,delete,4
4188,4189,clinch,clinched,klInC,klInCt,insert,5
4188,14073,clinch,lynch,klInC,lInC,delete,0
4189,14074,clinched,lynched,klInCt,lInCt,delete,0
4190,4192,cling,clings,klIN,klINz,insert,4
4190,5217,cling,cooling,klIN,kulIN,insert,1
4190,5793,cling,curling,klIN,kRlIN,insert,1
4190,13164,cling,killing,klIN,kIlIN,insert,1
4190,13179,cling,king,klIN,kIN,delete,1
4192,13165,clings,killings,klINz,kIlINz,insert,1
4192,13183,clings,kings,klINz,kINz,delete,1
4193,4197,clinic,clinics,klInIk,klInIks,insert,6
4198,4201,clip,clips,klIp,klIps,insert,4
4198,13766,clip,lip,klIp,lIp,delete,0
4201,7658,clips,eclipse,klIps,iklIps,insert,0
4201,13768,clips,lips,klIps,lIps,delete,0
4202,13506,clique,leek,klik,lik,delete,0
4205,4206,cloakroom,cloakrooms,klokrum,klokrumz,insert,7
4207,4208,clobber,clobbers,klabR,klabRz,insert,5
4209,4210,clock,clocked,klak,klakt,insert,4
4209,4212,clock,clocks,klak,klaks,insert,4
4209,4332,clock,cock,klak,kak,delete,1
4209,13869,clock,lock,klak,lak,delete,0
4210,4239,clocked,clot,klakt,klat,delete,3
4210,4333,clocked,cocked,klakt,kakt,delete,1
4210,13870,clocked,locked,klakt,lakt,delete,0
4211,13872,clocking,locking,klakIN,lakIN,delete,0
4212,13875,clocks,locks,klaks,laks,delete,0
4219,4220,clone,clones,klon,klonz,insert,4
4219,4452,clone,cologne,klon,k^lon,insert,1
4219,4810,clone,cone,klon,kon,delete,1
4219,13839,clone,loan,klon,lon,delete,0
4219,13905,clone,lone,klon,lon,delete,0
4220,4222,clones,close,klonz,kloz,delete,3
4220,4811,clones,cones,klonz,konz,delete,1
4220,13841,clones,loans,klonz,lonz,delete,0
4222,4223,close,closed,kloz,klozd,insert,4
4222,4257,close,cloves,kloz,klovz,insert,3
4222,14009,close,lows,kloz,loz,delete,0
4232,4234,closet,closets,klaz^t,klaz^ts,insert,6
4235,4236,closeup,closeups,klos^p,klos^ps,insert,6
4239,5347,clot,cot,klat,kat,delete,1
4239,13968,clot,lot,klat,lat,delete,0
4250,4252,cloud,clouds,kl$d,kl$dz,insert,4
4250,4253,cloud,cloudy,kl$d,kl$di,insert,4
4250,13974,cloud,loud,kl$d,l$d,delete,0
4255,4257,clove,cloves,klov,klovz,insert,4
4255,5432,clove,cove,klov,kov,delete,1
4257,5444,cloves,coves,klovz,kovz,delete,1
4257,13844,cloves,loaves,klovz,lovz,delete,0
4258,4260,clown,clowns,kl$n,kl$nz,insert,4
4261,4266,club,clubs,kl^b,kl^bz,insert,4
4261,5721,club,cub,kl^b,k^b,delete,1
4266,5731,clubs,cubs,kl^bz,k^bz,delete,1
4267,4268,cluck,clucked,kl^k,kl^kt,insert,4
4267,4270,cluck,clucks,kl^k,kl^ks,insert,4
4267,4278,cluck,clunk,kl^k,kl^Nk,insert,3
4267,14017,cluck,luck,kl^k,l^k,delete,0
4271,4273,clue,clues,klu,kluz,insert,3
4271,5200,clue,coo,klu,ku,delete,1
4271,5405,clue,coup,klu,ku,delete,1
4271,13655,clue,lieu,klu,lu,delete,0
4273,13960,clues,lose,kluz,luz,delete,0
4274,4275,clump,clumps,kl^mp,kl^mps,insert,5
4274,14039,clump,lump,kl^mp,l^mp,delete,0
4275,14041,clumps,lumps,kl^mps,l^mps,delete,0
4277,4278,clung,clunk,kl^N,kl^Nk,insert,4
4277,14048,clung,lung,kl^N,l^N,delete,0
4279,4280,cluster,clustered,kl^stR,kl^stRd,insert,6
4279,4281,cluster,clusters,kl^stR,kl^stRz,insert,6
4279,4285,cluster,clutter,kl^stR,kl^tR,delete,3
4279,14064,cluster,lustre,kl^stR,l^stR,delete,0
4280,4286,clustered,cluttered,kl^stRd,kl^tRd,delete,3
4280,5826,clustered,custard,kl^stRd,k^stRd,delete,1
4282,4283,clutch,clutched,kl^C,kl^Ct,insert,4
4285,4286,clutter,cluttered,kl^tR,kl^tRd,insert,5
4285,5840,clutter,cutter,kl^tR,k^tR,delete,1
4287,4288,coach,coached,koC,koCt,insert,3
4288,4317,coached,coat,koCt,kot,delete,2
4294,4306,coal,coals,kol,kolz,insert,3
4294,4400,coal,cola,kol,kol^,insert,3
4294,4401,coal,cold,kol,kold,insert,3
4294,16103,coal,ole,kol,ol,delete,0
4303,4304,coalition,coalitions,ko^lIS^n,ko^lIS^nz,insert,8
4307,5254,coarse,core,k>rs,k>r,delete,3
4307,5260,coarse,corks,k>rs,k>rks,insert,3
4307,5289,coarse,corpse,k>rs,k>rps,insert,3
4307,5425,coarse,courts,k>rs,k>rts,insert,3
4310,4312,coast,coaster,kost,kostR,insert,4
4310,4316,coast,coasts,kost,kosts,insert,4
4310,4317,coast,coat,kost,kot,delete,2
4310,4360,coast,coerced,kost,koRst,insert,2
4314,4319,coasting,coating,kostIN,kotIN,delete,2
4316,4320,coasts,coats,kosts,kots,delete,2
4317,4320,coat,coats,kot,kots,insert,3
4317,5477,coat,coyote,kot,k#ot,insert,1
4317,15927,coat,oat,kot,ot,delete,0
4317,18852,coat,quote,kot,kwot,insert,1
4319,18855,coating,quoting,kotIN,kwotIN,insert,1
4320,5478,coats,coyotes,kots,k#ots,insert,1
4320,15931,coats,oats,kots,ots,delete,0
4320,18854,coats,quotes,kots,kwots,insert,1
4326,4327,cobblestone,cobblestones,kab^lston,kab^lstonz,insert,9
4328,4329,cobweb,cobwebs,kabwEb,kabwEbz,insert,6
4332,4333,cock,cocked,kak,kakt,insert,3
4332,4343,cock,cocky,kak,kaki,insert,3
4333,5347,cocked,cot,kakt,kat,delete,2
4336,4343,cockier,cocky,kakiR,kaki,delete,4
4339,4343,cockney,cocky,kakni,kaki,delete,3
4341,4342,cocktail,cocktails,kaktel,kaktelz,insert,6
4345,4346,coconut,coconuts,kok^n^t,kok^n^ts,insert,7
4347,16036,cod,odd,kad,ad,delete,0
4347,18750,cod,quad,kad,kwad,insert,1
4349,4351,code,codes,kod,kodz,insert,3
4349,4401,code,cold,kod,kold,insert,2
4349,4481,code,combed,kod,komd,insert,2
4349,5319,code,corrode,kod,kRod,insert,1
4349,7653,code,echoed,kod,Ekod,insert,0
4349,16040,code,ode,kod,od,delete,0
4349,16538,code,owed,kod,od,delete,0
4355,4356,coefficient,coefficients,ko^fIS^nt,ko^fIS^nts,insert,9
4359,4360,coerce,coerced,koRs,koRst,insert,4
4359,5806,coerce,curse,koRs,kRs,delete,1
4360,5807,coerced,cursed,koRst,kRst,delete,1
4361,5810,coercive,cursive,koRsIv,kRsIv,delete,1
4362,5356,coffee,cough,kafi,kaf,delete,3
4364,16056,coffer,offer,k>fR,>fR,delete,0
4382,4383,cohort,cohorts,koh>rt,koh>rts,insert,6
4384,4385,coil,coiled,k%l,k%ld,insert,3
4384,4387,coil,coils,k%l,k%lz,insert,3
4384,5474,coil,coy,k%l,k%,delete,2
4384,5475,coil,coyly,k%l,k%li,insert,3
4384,16085,coil,oil,k%l,%l,delete,0
4385,16088,coiled,oiled,k%ld,%ld,delete,0
4387,16093,coils,oils,k%lz,%lz,delete,0
4388,4397,coin,coined,k%n,k%nd,insert,3
4388,4398,coin,coins,k%n,k%nz,insert,3
4388,5474,coin,coy,k%n,k%,delete,2
4390,4395,coincide,coincides,koIns#d,koIns#dz,insert,7
4400,4454,cola,colon,kol^,kol^n,insert,4
4400,13241,cola,koala,kol^,koal^,insert,2
4401,4402,cold,colder,kold,koldR,insert,4
4401,16099,cold,old,kold,old,delete,0
4402,16100,colder,older,koldR,oldR,delete,0
4407,4412,collaborate,collaborator,k^l&bRet,k^l&bRetR,insert,8
4412,4413,collaborator,collaborators,k^l&bRetR,k^l&bRetRz,insert,9
4415,4416,collapse,collapsed,k^l&ps,k^l&pst,insert,6
4419,4421,collar,collared,kalR,kalRd,insert,4
4419,4422,collar,collars,kalR,kalRz,insert,4
4419,20745,collar,scholar,kalR,skalR,insert,0
4422,20747,collars,scholars,kalRz,skalRz,insert,0
4423,5752,collate,cult,k^let,k^lt,delete,3
4427,4439,collect,collects,k^lEkt,k^lEkts,insert,6
4431,4432,collection,collections,k^lEkS^n,k^lEkS^nz,insert,8
4437,4438,collector,collectors,klEktR,klEktRz,insert,6
4447,4448,collision,collisions,k^lIZ^n,k^lIZ^nz,insert,7
4455,4456,colonel,colonels,kRn^l,kRn^lz,insert,5
4456,13125,colonels,kernel,kRn^lz,kRn^l,delete,5
4457,4459,colonial,colonials,k^loni^l,k^loni^lz,insert,8
4460,4466,colonies,colony,kal^niz,kal^ni,delete,6
4461,4462,colonist,colonists,kal^nIst,kal^nIsts,insert,8
4467,4468,color,colored,k^lR,k^lRd,insert,4
4467,4471,color,colors,k^lR,k^lRz,insert,4
4467,5745,color,cull,k^lR,k^l,delete,3
4467,5761,color,culture,k^lR,k^lCR,insert,3
4471,5409,colors,couplers,k^lRz,k^plRz,insert,2
4471,5762,colors,cultures,k^lRz,k^lCRz,insert,3
4473,4476,column,columns,kal^m,kal^mz,insert,5
4474,4475,columnist,columnists,kal^mn^st,kal^mn^sts,insert,9
4477,4478,coma,comb,kom^,kom,delete,3
4478,4481,comb,combed,kom,komd,insert,3
4482,4483,combination,combinations,kamb^neS^n,kamb^neS^nz,insert,10
4484,4485,combine,combined,k^mb#n,k^mb#nd,insert,6
4484,4486,combine,combines,k^mb#n,k^mb#nz,insert,6
4491,4497,come,comes,k^m,k^mz,insert,3
4491,5693,come,crumb,k^m,kr^m,insert,1
4491,20889,come,scum,k^m,sk^m,insert,0
4493,4494,comedian,comedians,k^midi^n,k^midi^nz,insert,8
4497,5697,comes,crumbs,k^mz,kr^mz,insert,1
4498,4499,comet,comets,kam^t,kam^ts,insert,5
4501,4507,comfort,comforts,k^mfRt,k^mfRts,insert,6
4508,4510,comic,comics,kamIk,kamIks,insert,5
4508,5333,comic,cosmic,kamIk,kazmIk,insert,2
4511,4512,coming,comings,k^mIN,k^mINz,insert,5
4513,4515,command,commander,k^m&nd,k^m&ndR,insert,6
4513,4518,command,commando,k^m&nd,k^m&ndo,insert,6
4513,4519,command,commands,k^m&nd,k^m&ndz,insert,6
4515,4516,commander,commanders,k^m&ndR,k^m&ndRz,insert,7
4516,4519,commanders,commands,k^m&ndRz,k^m&ndz,delete,6
4523,4524,commencement,commencements,k^mEnsm^nt,k^mEnsm^nts,insert,10
4528,4535,comment,comments,kamEnt,kamEnts,insert,6
4529,4530,commentaries,commentary,kam^ntEriz,kam^ntEri,delete,9
4531,4532,commentator,commentators,kam^ntetR,kam^ntetRz,insert,9
4536,4540,commercial,commercially,k^mRS^l,k^mRS^li,insert,7
4536,4541,commercial,commercials,k^mRS^l,k^mRS^lz,insert,7
4539,4541,commercialize,commercials,k^mRS^l#z,k^mRS^lz,delete,7
4543,4544,commission,commissioned,k^mIS^n,k^mIS^nd,insert,7
4543,4545,commission,commissioner,k^mIS^n,k^mIS^nR,insert,7
4543,4546,commission,commissions,k^mIS^n,k^mIS^nz,insert,7
4547,4550,commit,commits,k^mIt,k^mIts,insert,5
4547,4552,commit,committee,k^mIt,k^mIti,insert,5
4548,4549,commitment,commitments,k^mItm^nt,k^mItm^nts,insert,9
4552,4553,committee,committees,k^mIti,k^mItiz,insert,6
4557,4558,commodities,commodity,k^mad^tiz,k^mad^ti,delete,8
4560,4565,common,commons,kam^n,kam^nz,insert,5
4561,4565,commoners,commons,kam^nRz,kam^nz,delete,5
4562,4580,commonest,communist,kam^n^st,kamy^n^st,insert,3
4570,4577,communicate,communicator,k^myun^ket,k^myun^ketR,insert,10
4573,4575,communication,communications,k^myun^keS^n,k^myun^keS^nz,insert,12
4577,4578,communicator,communicators,k^myun^ketR,k^myun^ketRz,insert,11
4580,4581,communist,communists,kamy^n^st,kamy^n^sts,insert,9
4582,4583,communities,community,k^myun^tiz,k^myun^ti,delete,9
4585,4715,commutation,computation,kamy^teS^n,kampy^teS^n,insert,3
4586,4587,commute,commuter,k^myut,k^myutR,insert,6
4587,4588,commuter,commuters,k^myutR,k^myutRz,insert,7
4587,4718,commuter,computer,k^myutR,k^mpyutR,insert,3
4588,4720,commuters,computers,k^myutRz,k^mpyutRz,insert,3
4589,4722,commuting,computing,k^myutIN,k^mpyutIN,insert,3
4590,5232,comp,cop,kamp,kap,delete,2
4592,4596,companies,company,k^mp^niz,k^mp^ni,delete,7
4593,4594,companion,companions,k^mp&ny^n,k^mp&ny^nz,insert,9
4600,4601,compare,compared,k^mpEr,k^mpErd,insert,6
4600,4602,compare,compares,k^mpEr,k^mpErz,insert,6
4604,4605,comparison,comparisons,k^mpEr^s^n,k^mpEr^s^nz,insert,10
4606,4608,compartment,compartments,k^mpartm^nt,k^mpartm^nts,insert,11
4615,4616,compatriot,compatriots,k^mpetri^t,k^mpetri^ts,insert,10
4623,4624,compensation,compensations,kamp^nseS^n,kamp^nseS^nz,insert,11
4626,4650,compete,complete,k^mpit,k^mplit,insert,4
4628,4630,competence,competency,kamp^tIns,kamp^tInsi,insert,9
4629,4630,competencies,competency,kamp^tInsiz,kamp^tInsi,delete,10
4632,4655,competing,completing,k^mpitIN,k^mplitIN,insert,4
4640,4641,compile,compiled,k^mp#l,k^mp#ld,insert,6
4650,4654,complete,completes,k^mplit,k^mplits,insert,7
4656,4657,completion,completions,k^mpliS^n,k^mpliS^nz,insert,9
4668,4672,complied,comply,k^mpl#d,k^mpl#,delete,6
4669,4671,compliment,compliments,kampl^mEnt,kampl^mEnts,insert,10
4673,4674,component,components,k^mpon^nt,k^mpon^nts,insert,9
4677,4678,compose,composed,k^mpoz,k^mpozd,insert,6
4677,4679,compose,composer,k^mpoz,k^mpozR,insert,6
4679,4680,composer,composers,k^mpozR,k^mpozRz,insert,7
4683,4684,composite,composites,k^mpaz^t,k^mpaz^ts,insert,8
4685,4687,composition,compositions,kamp^zIS^n,kamp^zIS^nz,insert,10
4691,4693,compound,compounds,k^mp$nd,k^mp$ndz,insert,7
4702,4703,comprise,comprised,k^mpr#z,k^mpr#zd,insert,7
4706,4707,compromise,compromised,kampr^m#z,kampr^m#zd,insert,9
4718,4720,computer,computers,k^mpyutR,k^mpyutRz,insert,8
4726,4728,conceal,concealed,k^nsil,k^nsild,insert,6
4728,4730,concealed,concede,k^nsild,k^nsid,delete,5
4730,4732,concede,concedes,k^nsid,k^nsidz,insert,6
4730,4736,concede,conceived,k^nsid,k^nsivd,insert,5
4735,4736,conceive,conceived,k^nsiv,k^nsivd,insert,6
4735,4737,conceive,conceives,k^nsiv,k^nsivz,insert,6
4744,4747,concept,concepts,kansEpt,kansEpts,insert,7
4745,4746,conception,conceptions,k^nsEpS^n,k^nsEpS^nz,insert,9
4745,4760,conception,concession,k^nsEpS^n,k^nsES^n,delete,5
4746,4761,conceptions,concessions,k^nsEpS^nz,k^nsES^nz,delete,5
4748,4750,conceptual,conceptually,k^nsEpCu^l,k^nsEpCu^li,insert,10
4751,4752,concern,concerned,k^nsRn,k^nsRnd,insert,6
4751,4754,concern,concerns,k^nsRn,k^nsRnz,insert,6
4755,4759,concert,concerts,kansRt,kansRts,insert,6
4760,4761,concession,concessions,k^nsES^n,k^nsES^nz,insert,8
4762,13141,conch,khan,kanC,kan,delete,3
4766,4768,conclude,concludes,k^nklud,k^nkludz,insert,7
4770,4771,conclusion,conclusions,k^nkluZ^n,k^nkluZ^nz,insert,9
4780,4782,condemn,condemned,k^ndEm,k^ndEmd,insert,6
4780,4783,condemn,condemns,k^ndEm,k^ndEmz,insert,6
4786,4788,condition,conditioned,k^ndIS^n,k^ndIS^nd,insert,8
4786,4789,condition,conditioner,k^ndIS^n,k^ndIS^nR,insert,8
4786,4792,condition,conditions,k^ndIS^n,k^ndIS^nz,insert,8
4789,4790,conditioner,conditioners,k^ndIS^nR,k^ndIS^nRz,insert,9
4790,4792,conditioners,conditions,k^ndIS^nRz,k^ndIS^nz,delete,8
4793,4800,condo,condos,kando,kandoz,insert,5
4795,4797,condom,condoms,kand^m,kand^mz,insert,6
4798,4799,condone,condoned,k^ndon,k^ndond,insert,6
4802,4806,conduct,conductor,k^nd^kt,k^nd^ktR,insert,7
4802,4808,conduct,conducts,k^nd^kt,k^nd^kts,insert,7
4806,4807,conductor,conductors,k^nd^ktR,k^nd^ktRz,insert,8
4810,4811,cone,cones,kon,konz,insert,3
4810,5636,cone,crone,kon,kron,insert,1
4810,16544,cone,own,kon,on,delete,0
4811,16551,cones,owns,konz,onz,delete,0
4814,4824,confection,confession,k^nfEkS^n,k^nfES^n,delete,5
4814,4917,confection,connection,k^nfEkS^n,k^nEkS^n,delete,3
4818,4849,conferring,confirming,k^nfRIN,k^nfRmIN,insert,5
4819,4850,confers,confirms,k^nfRz,k^nfRmz,insert,5
4820,4821,confess,confessed,k^nfEs,k^nfEst,insert,6
4820,4828,confess,confessor,k^nfEs,k^nfEsR,insert,6
4824,4827,confession,confessions,k^nfES^n,k^nfES^nz,insert,8
4825,4826,confessional,confessionals,k^nfES^n^l,k^nfES^n^lz,insert,10
4833,4835,confidential,confidentially,kanf^dEnC^l,kanf^dEnC^li,insert,11
4838,4839,configuration,configurations,k^nfIgyReS^n,k^nfIgyReS^nz,insert,12
4840,4841,confine,confined,k^nf#n,k^nf#nd,insert,6
4840,4844,confine,confines,k^nf#n,k^nf#nz,insert,6
4842,4843,confinement,confinements,k^nf#nm^nt,k^nf#nm^nts,insert,10
4846,4848,confirm,confirmed,k^nfRm,k^nfRmd,insert,6
4846,4850,confirm,confirms,k^nfRm,k^nfRmz,insert,6
4858,25195,conformed,unformed,k^nf>rmd,^nf>rmd,delete,0
4864,4870,confront,confronts,k^nfr^nt,k^nfr^nts,insert,8
4865,4867,confrontation,confrontations,kanfr^nteS^n,kanfr^nteS^nz,insert,12
4872,4873,confuse,confused,k^nfyuz,k^nfyuzd,insert,7
4875,4876,confusion,confusions,k^nfyuZ^n,k^nfyuZ^nz,insert,9
4885,4886,congratulation,congratulations,k^ngr&C^leS^n,k^ngr&C^leS^nz,insert,13
4889,4892,congregation,congregations,kaNgr^geS^n,kaNgr^geS^nz,insert,11
4914,4920,connect,connects,k^nEkt,k^nEkts,insert,6
4917,4918,connection,connections,k^nEkS^n,k^nEkS^nz,insert,8
4927,4928,conquer,conquered,kaNkR,kaNkRd,insert,5
4930,11760,cons,icons,kanz,#kanz,insert,0
4930,13141,cons,khan,kanz,kan,delete,3
4931,4934,conscience,conscious,kanS^ns,kanS^s,delete,5
4937,25392,conscripted,unscripted,k^nskrIptId,^nskrIptId,delete,0
4948,4949,conservationist,conservationists,kansRveS^nIst,kansRveS^nIsts,insert,13
4951,4952,conservative,conservatives,k^nsRv^tIv,k^nsRv^tIvz,insert,10
4957,4962,consider,considered,k^nsIdR,k^nsIdRd,insert,7
4957,4964,consider,considers,k^nsIdR,k^nsIdRz,insert,7
4960,4961,consideration,considerations,k^nsIdReS^n,k^nsIdReS^nz,insert,11
4965,25403,consigned,unsigned,k^ns#nd,^ns#nd,delete,0
4968,4975,consist,consists,k^nsIst,k^nsIsts,insert,7
4970,4971,consistence,consistency,k^nsIst^ns,k^nsIst^nsi,insert,10
4976,4977,console,consoles,k^nsol,k^nsolz,insert,6
4987,4988,conspiracies,conspiracy,k^nspIr^siz,k^nspIr^si,delete,10
4991,4993,constant,constants,kanst^nt,kanst^nts,insert,8
4994,4995,constellation,constellations,kanst^leS^n,kanst^leS^nz,insert,11
4998,4999,constituencies,constituency,k^nstICu^nsiz,k^nstICu^nsi,delete,12
5000,5001,constituent,constituents,k^nstICu^nt,k^nstICu^nts,insert,11
5002,5004,constitute,constitutes,kanst^tut,kanst^tuts,insert,9
5006,5009,constitutional,constitutionally,kanst^tuS^n^l,kanst^tuS^n^li,insert,13
5010,5011,constrain,constrained,k^nstren,k^nstrend,insert,8
5010,5012,constrain,constraint,k^nstren,k^nstrent,insert,8
5012,5013,constraint,constraints,k^nstrent,k^nstrents,insert,9
5015,5023,construct,constructor,k^nstr^kt,k^nstr^ktR,insert,9
5015,5024,construct,constructs,k^nstr^kt,k^nstr^kts,insert,9
5018,5020,construction,constructions,k^nstr^kS^n,k^nstr^kS^nz,insert,11
5027,5035,consult,consults,k^ns^lt,k^ns^lts,insert,7
5028,5029,consultant,consultants,k^ns^lt^nt,k^ns^lt^nts,insert,10
5030,5031,consultation,consultations,kans^lteS^n,kans^lteS^nz,insert,11
5036,5037,consume,consumer,k^nsum,k^nsumR,insert,6
5036,5039,consume,consumes,k^nsum,k^nsumz,insert,6
5037,5038,consumer,consumers,k^nsumR,k^nsumRz,insert,7
5038,5039,consumers,consumes,k^nsumRz,k^nsumz,delete,6
5044,5046,contact,contacts,kant&kt,kant&kts,insert,7
5044,5111,contact,contract,kant&kt,kantr&kt,insert,4
5046,5118,contacts,contracts,kant&kts,kantr&kts,insert,4
5048,5049,contain,contained,k^nten,k^ntend,insert,6
5048,5050,contain,container,k^nten,k^ntenR,insert,6
5048,5054,contain,contains,k^nten,k^ntenz,insert,6
5050,5051,container,containers,k^ntenR,k^ntenRz,insert,7
5051,5054,containers,contains,k^ntenRz,k^ntenz,delete,6
5059,5061,contemplate,contemplates,kant^mplet,kant^mplets,insert,10
5066,5068,contend,contender,k^ntEnd,k^ntEndR,insert,7
5066,5070,contend,contends,k^ntEnd,k^ntEndz,insert,7
5068,5069,contender,contenders,k^ntEndR,k^ntEndRz,insert,8
5069,5070,contenders,contends,k^ntEndRz,k^ntEndz,delete,7
5071,5076,content,contents,kantEnt,kantEnts,insert,7
5073,5074,contention,contentions,k^ntEnS^n,k^ntEnS^nz,insert,9
5077,5081,contest,contests,k^ntEst,k^ntEs,delete,6
5078,5079,contestant,contestants,k^ntEst^nt,k^ntEst^nts,insert,10
5087,5088,continental,continentals,kant^nEnt^l,kant^nEnt^lz,insert,11
5089,5090,contingencies,contingency,k^ntInJ^nsiz,k^ntInJ^nsi,delete,11
5094,5101,continuance,continuous,k^ntInyu^ns,k^ntInyu^s,delete,9
5096,5097,continue,continued,k^ntInyu,k^ntInyud,insert,8
5096,5098,continue,continues,k^ntInyu,k^ntInyuz,insert,8
5104,5105,contour,contours,kantUr,kantUrz,insert,6
5109,5110,contraceptive,contraceptives,kantr^sEptIv,kantr^sEptIvz,insert,12
5111,5116,contract,contractor,kantr&kt,kantr&ktR,insert,8
5111,5118,contract,contracts,kantr&kt,kantr&kts,insert,8
5114,5115,contraction,contractions,k^ntr&kS^n,k^ntr&kS^nz,insert,10
5116,5117,contractor,contractors,kantr&ktR,kantr&ktRz,insert,9
5120,5121,contradiction,contradictions,kantr^dIkS^n,kantr^dIkS^nz,insert,12
5123,5124,contraption,contraptions,k^ntr&pS^n,k^ntr&pS^nz,insert,10
5129,5131,contribute,contributes,k^ntrIbyut,k^ntrIbyuts,insert,10
5133,5134,contribution,contributions,kantr^byuS^n,kantr^byuS^nz,insert,12
5135,5136,contributor,contributors,k^ntrIby^tR,k^ntrIby^tRz,insert,11
5140,5142,control,controlled,k^ntrol,k^ntrold,insert,7
5140,5143,control,controller,k^ntrol,k^ntrolR,insert,7
5140,5146,control,controls,k^ntrol,k^ntrolz,insert,7
5143,5144,controller,controllers,k^ntrolR,k^ntrolRz,insert,8
5144,5146,controllers,controls,k^ntrolRz,k^ntrolz,delete,7
5148,5149,controversies,controversy,kantr^vRsiz,kantr^vRsi,delete,10
5161,5164,convention,conventions,k^nvEnS^n,k^nvEnS^nz,insert,9
5168,5169,conversation,conversations,kanvRseS^n,kanvRseS^nz,insert,10
5172,5173,conversion,conversions,k^nvRZ^n,k^nvRZ^nz,insert,8
5179,5181,convey,conveyed,k^nve,k^nved,insert,5
5179,5182,convey,conveyer,k^nve,k^nveR,insert,5
5179,5184,convey,conveyor,k^nve,k^nveR,insert,5
5179,5185,convey,conveys,k^nve,k^nvez,insert,5
5189,5190,conviction,convictions,k^nvIkS^n,k^nvIkS^nz,insert,9
5191,5192,convince,convinced,k^nvIns,k^nvInst,insert,7
5200,5210,coo,cool,ku,kul,insert,2
5200,5406,coo,coupe,ku,kup,insert,2
5200,5431,coo,couth,ku,kuT,insert,2
5200,5587,coo,crew,ku,kru,insert,1
5200,5738,coo,cue,ku,kyu,insert,1
5201,5217,cooing,cooling,kuIN,kulIN,insert,2
5201,13179,cooing,king,kuIN,kIN,delete,1
5202,5204,cook,cooked,kUk,kUkt,insert,3
5202,5205,cook,cookie,kUk,kUki,insert,3
5202,5209,cook,cooks,kUk,kUks,insert,3
5202,5637,cook,crook,kUk,krUk,insert,1
5204,5208,cooked,cookout,kUkt,kUk$t,insert,3
5205,5206,cookie,cookies,kUki,kUkiz,insert,4
5209,5639,cooks,crooks,kUks,krUks,insert,1
5210,5211,cool,cooled,kul,kuld,insert,3
5210,5212,cool,cooler,kul,kulR,insert,3
5210,5218,cool,coolly,kul,kuli,insert,3
5210,5219,cool,cools,kul,kulz,insert,3
5210,5405,cool,coup,kul,ku,delete,2
5210,5685,cool,cruel,kul,krul,insert,1
5210,20752,cool,school,kul,skul,insert,0
5211,20757,cooled,schooled,kuld,skuld,insert,0
5212,5213,cooler,coolers,kulR,kulRz,insert,4
5213,5219,coolers,cools,kulRz,kulz,delete,3
5213,20758,coolers,schoolers,kulRz,skulRz,insert,0
5217,20763,cooling,schooling,kulIN,skulIN,insert,0
5218,5686,coolly,cruelly,kuli,kruli,insert,1
5219,20768,cools,schools,kulz,skulz,insert,0
5220,5406,cooper,coupe,kupR,kup,delete,3
5225,5230,coordinate,coordinator,ko>rd^net,ko>rd^netR,insert,9
