node,ortho,phono,original,replace,delete_insert,pos_l50,pos_m50,Item,NumSylls,NumPhones,Duration,OrthUP,PhonND,OrthND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP
6264,fatty,f@ti,7,6,1,4,3,fatty,2,4,499,5,33,11,260,1498,97,5363547,5
3332,club,kl^b,4,3,1,1,3,club,1,4,299,5,18,7,5038,22834,2547,132442807,5
11105,monster,manstX,3,3,0,2,1,monster,2,6,549,8,7,6,1982,4224,618,17611893,7
13614,prevail,prxvel,1,1,0,1,0,prevail,2,6,495,8,3,3,107,1541,403,1948134,7
17529,touch,t^C,12,11,1,5,7,touch,1,3,390,6,39,13,7534,19240,3809,36835562,4
4335,curtain,kRtN,5,4,1,3,2,curtain,2,5,359,8,41,4,525,2749,325,4828203,6
17668,treaty,triti,1,0,1,0,1,treaty,2,5,579,7,7,3,239,6035,1072,9086189,6
15449,sequel,sikwL,1,0,1,1,0,sequel,2,6,639,7,4,1,90,957,207,3277297,7
15274,scramble,skr@mbL,1,0,1,0,1,scramble,2,8,490,9,3,3,123,1135,115,1103614,9
519,alley,@li,22,13,9,16,6,alley,2,3,340,6,118,30,831,3316,349,4541475,4
1584,basin,besN,8,7,1,5,3,basin,2,5,371,6,41,20,96,3415,129,10550181,6
15854,smell,smEl,7,4,3,3,4,smell,1,4,457,6,29,14,4240,10062,1097,6642666,5
6718,fort,fort,16,13,3,6,10,fort,1,4,394,5,66,35,787,9036,1109,34362335,5
6559,floor,floX,6,4,2,1,5,floor,1,4,547,6,38,12,5132,34427,3980,53763234,5
13186,plush,pl^S,9,8,1,4,5,plush,1,4,423,5,12,7,28,799,44,4693277,4
11164,mortality,mort@l|ti,1,0,1,1,0,mortality,4,9,594,7,0,1,77,4629,314,8978176,5
15591,shod,Sad,18,15,3,13,5,shod,1,3,542,5,72,11,6,100,8,201094,4
5497,eighth,etT,2,1,1,0,2,eighth,1,3,322,7,11,5,350,5066,498,4949260,4
7539,gyrate,JYret,1,0,1,1,0,gyrate,2,5,564,7,2,3,4,25,1,28824,6
2149,brave,brev,10,8,2,3,7,brave,1,4,361,6,22,12,1617,3574,850,5221356,5
4690,dental,dEntL,5,4,1,4,1,dental,2,6,387,7,13,5,315,1838,317,23240707,7
16115,spill,spIl,13,9,4,5,8,spill,1,4,517,6,32,11,432,3640,1026,3890646,5
14341,recent,risNt,1,1,0,1,0,recent,2,6,569,7,4,7,669,45589,5477,141766999,7
15997,soot,sUt,11,11,0,11,0,soot,1,3,430,5,21,30,55,563,50,573693,4
13286,pond,pand,7,5,2,4,3,pond,1,4,510,5,32,12,323,3477,262,9223378,5
2713,cassette,k|sEt,1,1,0,1,0,cassette,2,5,446,9,8,5,93,856,67,10853321,6
5027,disown,dIson,1,1,0,0,1,disown,2,5,511,7,4,1,21,88,35,86401,6
5862,estate,Istet,2,0,2,2,0,estate,2,5,494,7,7,4,1076,13061,1968,169262575,6
16493,stroke,strok,7,6,1,0,7,stroke,1,5,452,7,26,10,667,5765,699,11440396,6
7417,grill,grIl,15,13,2,7,8,grill,1,4,401,6,41,17,227,4905,475,10254434,5
17018,tavern,t@vXn,1,1,0,1,0,tavern,2,5,479,7,4,5,158,1135,46,2738818,6
13884,psalm,sam,11,11,0,6,5,psalm,1,3,463,6,68,5,26,324,25,2220027,4
5156,doing,duIG,1,0,1,0,1,doing,2,4,539,6,26,15,52492,90142,39588,80825701,5
982,arch,arC,8,3,5,3,5,arch,1,3,429,5,36,13,188,1849,162,10045078,4
10707,mercer,mRsX,6,6,0,2,4,mercer,2,4,495,7,27,8,117,692,30,3545626,5
11108,monstrous,manstrxs,1,0,1,0,1,monstrous,2,8,728,8,0,0,122,907,88,759187,7
7446,grope,grop,12,10,2,2,10,grope,1,4,454,6,37,16,31,159,15,166652,5
19134,womb,wum,9,8,1,8,1,womb,1,3,479,5,29,5,177,945,128,1173579,4
7882,hickory,hIkXi,1,1,0,1,0,hickory,3,5,424,7,9,0,69,564,24,2570254,6
14003,push,pUS,5,5,0,2,3,push,1,3,375,5,19,23,3598,14614,3304,20776546,4
8683,industrial,Ind^striL,1,0,1,0,1,industrial,4,10,669,11,8,4,233,12947,1470,65922996,11
1973,blur,blR,6,3,3,2,4,blur,1,3,399,5,106,11,109,1469,111,1918107,4
11387,narrator,n@retX,1,0,1,0,1,narrator,3,6,552,9,4,1,529,7678,136,1696653,7
10543,maternity,mxtRn|ti,2,2,0,2,0,maternity,4,8,572,7,1,1,125,787,126,7689807,6
2202,brink,brIGk,8,5,3,5,3,brink,1,5,385,6,23,16,127,1557,437,1485388,6
18223,urinal,yUrxnL,1,0,1,0,1,urinal,3,7,407,7,0,0,39,130,5,343628,6
8983,intend,IntEnd,2,2,0,0,2,intend,2,6,531,7,5,2,1183,2965,818,6070612,7
3027,chest,CEst,13,12,1,12,1,chest,1,4,519,6,35,10,2090,13451,980,13517184,5
3110,chops,Caps,5,4,1,3,2,chops,1,4,459,6,37,9,277,1179,88,1318721,5
5201,dose,dos,12,11,1,3,9,dose,1,3,434,5,62,45,270,3858,481,15960555,4
13334,portal,portL,5,4,1,3,2,portal,2,6,435,7,10,4,222,979,53,30179923,7
17543,towel,tWL,9,7,2,5,4,towel,1,3,500,6,53,13,722,3101,213,4901668,4
2027,bomber,bamX,3,2,1,1,2,bomber,2,4,381,7,44,10,214,1570,631,2507571,5
6970,gamble,g@mbL,4,2,2,3,1,gamble,2,6,401,7,15,9,456,1849,397,3294887,7
3350,coast,kost,12,11,1,9,3,coast,1,4,508,6,51,10,1361,17429,4271,47718553,5
7456,ground,grWnd,5,3,2,5,0,ground,1,5,473,7,21,7,3696,45521,8773,60680843,6
5963,except,IksEpt,2,2,0,2,0,except,2,6,548,7,2,2,5696,23264,3664,52184148,7
4254,crumple,kr^mpL,2,1,1,1,1,crumple,2,7,539,8,7,5,8,101,6,77197,8
4894,digest,dYJEst,1,1,0,1,0,digest,2,6,559,7,5,7,168,1266,218,14998647,7
10973,mitigate,mIt|get,1,1,0,1,0,mitigate,3,7,580,9,1,3,21,859,90,1866466,8
9850,levee,lEvi,6,6,0,2,4,levee,2,4,356,6,43,9,26,702,337,766809,5
16937,taken,tek|n,4,4,0,4,0,taken,2,5,452,5,18,10,7071,52018,12498,87021159,5
10330,malicious,mxlIS|s,2,2,0,2,0,malicious,3,7,768,10,4,0,80,646,100,3078278,7
9921,likelihood,lYklihUd,1,1,0,1,0,likelihood,3,8,471,7,1,1,58,4121,515,5493171,6
3323,clothing,kloDIG,1,0,1,1,0,clothing,2,6,559,7,3,1,553,7901,1020,72457184,5
6954,gallery,g@lXi,3,2,1,2,1,gallery,3,5,408,8,18,5,434,7955,344,165682518,6
4227,crotch,kraC,4,4,0,0,4,crotch,1,4,415,7,33,2,140,621,53,1039119,5
16432,straggle,str@gL,3,2,1,0,3,straggle,2,7,601,9,6,5,1,79,0,18088,8
16074,species,spiSiz,1,0,1,0,1,species,2,6,585,8,0,1,696,25982,1297,44161798,5
15800,sleeve,sliv,7,6,1,2,5,sleeve,1,4,657,7,20,2,286,2092,158,11445499,5
3617,conceal,kxnsil,4,4,0,0,4,conceal,2,6,604,8,8,2,129,1199,166,1122483,7
13005,pilot,pYlxt,2,2,0,2,0,pilot,2,5,486,6,16,8,1360,9324,2160,21913365,6
4113,craft,kr@ft,4,2,2,3,1,craft,1,5,436,6,20,8,289,5974,517,16529247,6
3180,circle,sRkL,5,5,0,3,2,circle,2,5,492,7,38,2,1097,11180,894,23969393,6
2379,butterfingers,b^tXfIGgXz,1,1,0,0,1,butterfingers,4,10,688,9,0,0,27,12,2,25024,6
16932,tail,tel,30,26,4,26,4,tail,1,3,394,5,117,29,1219,5452,595,10557843,4
6748,fourteen,fortin,1,0,1,0,1,fourteen,2,6,550,9,15,1,333,2998,417,3077092,7
15036,ruthless,ruTlxs,1,1,0,1,0,ruthless,2,6,560,9,2,0,211,1061,206,1015291,7
4549,decorate,dEkXet,1,0,1,0,1,decorate,3,6,394,9,3,3,118,886,80,2087154,7
17324,thunder,T^ndX,3,2,1,3,0,thunder,2,5,522,8,10,1,679,2162,222,6544981,6
3559,compare,kxmpEr,1,1,0,0,1,compare,2,6,561,8,3,3,426,6539,1203,183204396,7
6503,flannel,fl@nL,1,1,0,0,1,flannel,2,6,384,8,4,1,70,632,39,1322321,7
13339,porter,portX,4,3,1,2,2,porter,2,5,411,7,26,19,795,2886,454,7153875,6
10193,lure,lUr,9,8,1,8,1,lure,1,3,368,5,52,26,217,2556,281,2090646,4
13172,plume,plum,7,5,2,5,2,plume,1,4,418,6,19,11,24,670,64,1269109,5
6600,flux,fl^ks,3,3,0,3,0,flux,1,5,513,5,24,9,53,1010,48,6325320,5
17318,thrust,Tr^st,3,2,1,3,0,thrust,1,5,666,7,8,3,197,3101,274,3500938,6
18855,weak,wik,22,19,3,16,6,weak,1,3,489,5,109,17,1607,9178,1478,13348085,4
18795,ward,word,21,15,6,11,10,ward,1,4,344,5,63,30,727,5753,916,14829346,5
9122,invasion,InveZ|n,2,1,1,2,0,invasion,3,7,639,9,3,1,434,5838,1426,7384121,8
8841,inmate,Inmet,1,0,1,1,0,inmate,2,5,373,7,3,2,137,1399,411,2046395,6
10695,mental,mEntL,7,5,2,6,1,mental,2,6,559,7,15,6,1002,18162,1864,35679901,7
17526,totality,tot@l|ti,1,1,0,1,0,totality,4,8,616,8,1,1,7,746,97,653139,8
16116,spilled,spIld,3,2,1,1,2,spilled,1,5,559,7,10,5,324,1819,187,978351,5
14077,quartz,kworts,3,2,1,0,3,quartz,1,6,484,6,16,3,27,360,9,4954096,6
15769,slab,sl@b,11,10,1,4,7,slab,1,4,489,5,20,18,94,1021,42,2092957,5
7002,gargle,gargL,2,1,1,1,1,gargle,2,6,424,6,6,4,30,61,3,89983,7
2658,carmine,karmxn,2,0,2,1,1,carmine,2,6,486,6,56,6,111,190,14,452762,7
4689,dent,dEnt,19,16,3,12,7,dent,1,4,335,5,55,33,180,1163,151,3053258,5
11063,monetary,man|tEri,2,1,1,1,1,monetary,4,8,705,8,1,0,52,3093,433,8524903,6
11361,naive,naiv,1,1,0,0,1,naive,2,4,530,6,3,4,329,1979,405,1862438,4
17123,tenor,tEnX,9,6,3,1,8,tenor,2,4,315,6,55,6,79,930,128,2361385,5
14126,quorum,kworM,1,1,0,0,1,quorum,2,6,404,7,4,1,27,140,23,1973172,7
3252,classic,kl@sIk,1,0,1,0,1,classic,2,6,496,8,7,1,824,11622,1406,59964382,7
5166,dolphin,dclfxn,1,0,1,1,0,dolphin,2,6,464,8,6,2,141,822,117,4551643,7
11056,monarchy,manXki,1,0,1,0,1,monarchy,3,7,483,8,4,2,34,987,246,1172749,8
2246,brow,brW,7,4,3,1,6,brow,1,3,317,5,44,22,94,1961,68,1376949,4
18424,verbal,vRbL,3,2,1,0,3,verbal,2,5,409,7,9,4,149,4587,342,5259906,6
8803,ingrown,Ingron,2,2,0,0,2,ingrown,2,6,510,5,1,0,17,77,7,228400,6
7607,ham,h@m,26,24,2,14,12,ham,1,3,464,4,105,56,591,2215,283,6719894,4
6601,fly,flY,13,9,4,5,8,fly,1,3,414,4,53,15,4335,13809,2880,28290310,4
14835,rim,rIm,26,22,4,15,11,rim,1,3,418,4,107,37,125,2890,107,7152392,4
10198,lust,l^st,13,11,2,11,2,lust,1,4,497,5,40,26,284,1465,125,3107455,5
11027,mold,mold,18,14,4,12,6,mold,1,4,397,5,49,27,219,2319,364,5937613,5
8702,inert,InRt,4,2,2,0,4,inert,2,4,447,6,10,4,18,453,15,935898,5
13222,polar,polX,12,11,1,7,5,polar,2,4,417,6,73,9,135,2152,187,7716475,5
12574,pawn,pcn,21,15,6,17,4,pawn,1,3,350,5,74,13,221,456,101,1192557,4
1681,beetle,bitL,6,5,1,2,4,beetle,2,5,489,7,26,4,105,1049,90,3207549,6
14432,refer,rIfR,3,2,1,1,2,refer,2,4,452,6,31,17,374,4830,651,27107953,5
1125,asleep,xslip,1,0,1,1,0,asleep,2,5,455,5,1,1,2541,6072,792,3967813,4
15636,shrunk,Sr^Gk,4,4,0,4,0,shrunk,1,5,569,7,15,4,79,663,79,629377,6
9463,kennel,kEnL,4,3,1,2,2,kennel,2,5,345,7,51,8,57,314,58,1954777,6
16787,swam,sw@m,4,4,0,1,3,swam,1,4,604,5,16,26,123,1243,78,590013,4
17037,tease,tiz,16,12,4,7,9,tease,1,3,548,6,162,23,290,1021,214,2019742,4
17002,tartar,tartX,6,5,1,4,2,tartar,2,5,336,7,22,4,76,225,7,337681,6
8149,hussy,h^zi,3,3,0,1,2,hussy,2,4,348,5,35,7,63,47,3,90501,5
11339,mystery,mIstXi,4,2,2,2,2,mystery,3,6,520,7,9,2,1171,7441,1772,19281540,7
248,adjourn,xJRn,1,1,0,0,1,adjourn,2,4,576,8,6,1,66,82,26,957864,5
4330,curse,kRs,16,14,2,9,7,curse,1,3,519,6,88,16,929,2146,237,3982181,4
6387,fiery,fYri,6,3,3,5,1,fiery,3,4,583,5,13,7,103,1432,159,1838655,4
11821,obsession,absES|n,1,1,0,1,0,obsession,3,7,768,10,2,1,289,2173,442,2484420,8
19262,yeoman,yomxn,4,3,1,4,0,yeoman,2,5,329,7,44,4,9,126,15,347689,6
16503,strove,strov,5,4,1,0,5,strove,1,5,572,5,15,10,7,228,2,238819,5
14955,rout,rWt,21,18,3,19,2,rout,1,3,303,5,60,26,18,432,42,526454,4
13416,pottery,patXi,2,1,1,1,1,pottery,3,5,386,7,8,3,94,1786,48,15363954,5
3300,clinical,klInIkL,1,0,1,0,1,clinical,3,8,427,9,1,0,149,10172,709,42952429,5
16951,talon,t@l|n,3,2,1,2,1,talon,2,5,467,6,29,9,56,200,6,858741,6
17716,trig,trIg,9,7,2,4,5,trig,1,4,378,5,28,14,39,91,26,591988,5
16243,stable,stebL,4,2,2,3,1,stable,2,6,505,7,11,10,673,7423,911,18230012,7
15638,shudder,S^dX,2,2,0,1,1,shudder,2,4,402,8,13,2,57,678,50,557246,5
10961,mist,mIst,16,11,5,10,6,mist,1,4,499,5,51,30,181,2155,65,3736454,5
290,adult,xd^lt,1,1,0,1,0,adult,2,5,436,6,6,4,729,14517,1770,97585771,6
12709,perch,pRC,16,15,1,10,6,perch,1,3,397,6,56,14,50,1178,55,1235177,4
15260,scorn,skorn,6,3,3,3,3,scorn,1,5,558,6,16,9,59,563,37,628582,6
4614,delegate,dElxget,2,2,0,2,0,delegate,3,7,392,9,3,4,73,1037,379,3921156,8
118,access,@ksEs,3,3,0,2,1,access,2,5,582,7,5,0,1615,27792,3841,217995377,6
12944,pi,pY,32,21,11,18,14,pi,1,2,410,3,119,53,187,1180,100,12273864,3
1726,belly,bEli,11,10,1,5,6,belly,2,4,315,6,128,18,794,4872,374,7346775,5
6620,folk,fok,16,13,3,10,6,folk,1,3,399,5,70,16,365,4504,508,15400730,4
18220,urge,RJ,11,6,5,7,4,urge,1,2,519,5,46,11,339,3776,630,5195810,3
7134,get,gEt,21,19,2,18,3,get,1,3,430,4,74,29,233772,323633,129301,605996761,4
7837,herein,hIrIn,1,1,0,0,1,herein,2,5,568,5,9,7,21,392,12,12372575,4
10537,material,mxtIriL,1,0,1,1,0,material,4,8,601,9,5,3,1129,21885,2482,98530746,9
7168,ginger,JInJX,1,0,1,1,0,ginger,2,5,507,7,3,22,327,4037,273,4901707,6
9063,intersect,IntXsEkt,2,2,0,0,2,intersect,3,8,727,10,7,7,16,379,29,737947,9
8503,inboard,Inbord,1,1,0,0,1,inboard,2,6,501,5,2,1,10,96,3,299263,6
11118,mooring,mUrIG,1,1,0,1,0,mooring,2,5,688,8,14,5,13,137,7,711200,5
8085,hub,h^b,19,19,0,10,9,hub,1,3,280,4,48,25,156,1869,147,11194938,4
6828,front,fr^nt,5,2,3,4,1,front,1,5,337,6,15,6,9259,60046,10181,100890012,6
10607,measurable,mEZXxbL,2,1,1,2,0,measurable,4,8,728,10,1,1,6,806,60,2202880,7
14832,rigor,rIgX,7,5,2,4,3,rigor,2,4,430,6,41,6,44,682,33,519381,5
17462,tonal,tonL,5,3,2,3,2,tonal,2,5,469,6,9,4,3,431,14,707113,4
6791,freight,fret,17,14,3,9,8,freight,1,4,364,8,45,2,196,1231,154,8453128,5
8065,houseboat,hWsbot,1,1,0,0,1,houseboat,2,6,609,10,3,3,40,216,73,381481,7
7426,grip,grIp,12,11,1,3,9,grip,1,4,363,5,36,13,494,4821,295,8098633,5
10624,mediate,midiet,1,0,1,0,1,mediate,3,6,622,8,1,3,14,742,70,982901,7
17088,temperate,tEmpX|t,1,1,0,0,1,temperate,2,7,469,9,2,0,12,678,23,1183312,7
15444,septic,sEptIk,3,1,2,3,0,septic,2,6,619,6,4,2,72,571,23,2044503,6
2020,bolt,bolt,14,12,2,8,6,bolt,1,4,354,5,57,31,351,2258,169,5203702,5
17095,temporal,tEmpXL,2,0,2,0,2,temporal,3,7,379,9,5,0,69,2368,17,5228038,8
3444,collect,kxlEkt,3,2,1,3,0,collect,2,6,581,8,5,3,1020,5898,878,15943314,7
18356,vast,v@st,13,10,3,10,3,vast,1,4,748,5,32,23,311,11276,1397,11921677,5
207,actor,@ktX,5,2,3,4,1,actor,2,4,416,6,25,9,1343,9611,3815,16283217,5
2778,caudal,kcdL,6,6,0,4,2,caudal,2,5,393,5,38,1,0,24,0,271590,6
9608,laid,led,30,23,7,17,13,laid,1,3,349,5,98,24,1527,10429,1946,13359320,4
6269,fault,fclt,10,6,4,5,5,fault,1,4,380,6,33,13,5310,6839,1729,13112664,5
14792,rhyme,rYm,25,20,5,14,11,rhyme,1,3,385,6,86,7,225,742,101,1530934,4
13458,preach,priC,4,2,2,3,1,preach,1,4,466,7,27,5,122,965,209,1539268,5
17885,twenty,twEnti,1,1,0,1,0,twenty,2,6,354,7,4,0,1378,25037,3434,21104413,7
1640,bearing,b@rIG,4,3,1,4,0,bearing,2,5,346,8,61,17,486,4611,397,10602853,6
17519,torture,torCX,2,1,1,0,2,torture,2,5,530,8,7,3,812,3900,1154,12209454,6
18875,weave,wiv,16,13,3,9,7,weave,1,3,419,6,59,12,105,1245,73,1965230,4
15319,seam,sim,22,18,4,10,12,seam,1,3,454,5,115,32,33,703,17,1640179,4
1654,beauty,byuti,3,0,3,2,1,beauty,2,5,409,6,17,3,2460,12883,1477,87579908,6
8990,intention,IntEnC|n,4,2,2,3,1,intention,3,8,818,10,3,2,559,4627,841,8018304,9
6595,flush,fl^S,9,8,1,4,5,flush,1,4,436,6,21,8,478,1863,134,5625616,5
14909,roof,ruf,13,11,2,5,8,roof,1,3,389,5,80,14,1818,8727,1142,14811067,4
3743,connect,kxnEkt,1,1,0,1,0,connect,2,6,375,8,5,3,492,4960,799,45140204,7
15072,sage,seJ,19,15,4,11,8,sage,1,3,541,5,50,32,89,2593,113,7742604,4
18234,use,yuz,13,9,4,9,4,use,1,3,580,4,73,30,17536,149661,20659,719989010,4
14612,repossess,ripxzEs,1,0,1,1,0,repossess,3,7,661,10,2,1,20,33,6,77949,8
15332,secede,sIsid,1,1,0,1,0,secede,2,5,539,7,6,2,4,237,60,130758,6
16001,sop,sap,23,20,3,18,5,sop,1,3,423,4,84,45,14,206,13,1045740,4
12429,pariah,pxrYx,1,1,0,1,0,pariah,3,4,531,7,12,5,20,267,48,395153,5
14993,rummage,r^mIJ,1,1,0,1,0,rummage,2,5,520,8,3,3,40,204,12,200967,6
2158,breach,briC,10,8,2,4,6,breach,1,4,413,7,37,10,317,1427,337,5928795,5
11066,monger,m^GgX,1,1,0,1,0,monger,2,5,629,7,10,15,4,57,19,177097,6
7556,habituate,hxbICuet,1,0,1,0,1,habituate,4,9,600,8,0,0,3,26,4,20633,5
17293,three,Tri,9,8,1,7,2,three,1,3,454,6,47,7,27654,189312,36451,223420478,4
18153,untold,^ntold,1,1,0,0,1,untold,2,6,550,5,2,2,62,567,123,1151452,4
6507,flash,fl@S,10,9,1,4,6,flash,1,4,608,6,30,10,783,5606,592,68397676,5
17033,teal,til,30,27,3,23,7,teal,1,3,352,5,150,32,26,511,23,1803669,4
3340,coach,koC,14,14,0,5,9,coach,1,3,421,6,71,5,2429,23042,1857,24517183,4
15473,servant,sRvxnt,1,1,0,1,0,servant,2,6,688,8,6,2,619,2057,185,4457769,7
2605,captious,k@pS|s,1,1,0,0,1,captious,2,6,652,7,2,2,0,7,1,13677,6
7327,grab,gr@b,8,7,1,3,5,grab,1,4,318,5,41,23,3614,5666,1021,7611410,5
5315,dry,drY,12,8,4,6,6,dry,1,3,360,4,32,22,2184,18236,1426,31746729,4
11163,mortal,mortL,7,4,3,4,3,mortal,2,6,411,7,19,5,488,1323,123,2888221,7
13113,plateau,pl@to,4,3,1,1,3,plateau,2,5,499,8,10,0,29,1192,59,2451741,6
1,a,x,7,4,3,6,1,a,1,1,359,2,79,72,1041179,5822980,1259642,9081174698,2
18400,venerate,vEnXet,1,1,0,1,0,venerate,3,6,474,9,2,3,1,46,4,55151,7
2138,bramble,br@mbL,1,0,1,1,0,bramble,2,7,456,8,6,3,0,85,3,258488,8
9769,leery,lIri,10,7,3,7,3,leery,2,4,439,5,86,9,162,311,50,169484,5
3096,chock,Cak,20,20,0,17,3,chock,1,3,394,6,80,13,9,258,24,508651,4
17823,tulip,tulxp,1,1,0,1,0,tulip,2,5,406,6,7,1,40,412,13,2406691,6
7555,habitual,hxbICuL,1,1,0,0,1,habitual,4,8,560,9,1,0,26,553,36,764616,9
13096,plan,pl@n,8,6,2,2,6,plan,1,4,458,5,39,24,7432,52927,15142,160755405,5
15313,scurvy,skRvi,1,0,1,0,1,scurvy,2,5,642,5,2,2,55,109,3,192339,5
1502,banish,b@nIS,3,3,0,3,0,banish,2,5,463,7,19,12,69,948,18,332389,6
14270,rattle,r@tL,9,7,2,5,4,rattle,2,5,459,7,26,13,172,1085,95,1162261,6
13778,propel,prxpEl,1,0,1,0,1,propel,2,6,619,7,3,3,11,645,65,646694,7
5711,enter,EntX,2,1,1,2,0,enter,2,4,431,6,31,22,1516,11972,1441,119398654,5
1831,billow,bIlo,11,9,2,5,6,billow,2,4,363,7,54,9,5,96,11,53209,5
17363,timber,tImbX,2,2,0,2,0,timber,2,5,369,7,7,8,127,2778,237,8206346,6
3114,chore,Cor,21,20,1,19,2,chore,1,3,469,6,90,9,51,685,47,565733,4
11953,operable,apXxbL,1,1,0,1,0,operable,4,7,603,6,1,0,12,75,14,529630,5
19267,yield,yild,4,4,0,4,0,yield,1,4,448,6,20,4,206,5639,427,15022494,5
780,ant,@nt,12,4,8,8,4,ant,1,3,357,4,61,47,273,1116,55,6191588,4
15725,sinus,sYn|s,2,2,0,2,0,sinus,2,5,549,6,11,7,89,941,42,1738565,6
19253,year,yIr,18,17,1,18,0,year,1,3,339,5,66,28,14174,262528,58412,451113403,4
2752,catechism,k@t|kIzM,1,0,1,0,1,catechism,4,9,680,5,0,0,15,338,14,536172,6
13798,proprietor,prxprYxtX,1,1,0,0,1,proprietor,4,9,652,11,3,1,60,543,32,1222912,10
13110,plastic,pl@stIk,1,1,0,1,0,plastic,2,7,501,8,2,2,957,14562,1271,35423760,8
5461,edge,EJ,15,10,5,7,8,edge,1,2,341,5,64,17,1199,20699,1865,41874916,3
9502,kink,kIGk,15,11,4,12,3,kink,1,4,363,5,55,25,34,98,9,566327,5
3133,chrome,krom,11,7,4,3,8,chrome,1,4,481,6,51,0,65,883,31,9330251,5
13809,prosecutor,prasIkyutX,1,0,1,0,1,prosecutor,4,10,621,11,3,1,366,5390,3180,3316544,11
9300,jaw,Jc,15,14,1,11,4,jaw,1,2,399,4,59,28,364,3227,239,2798439,3
10713,mere,mIr,31,27,4,23,8,mere,1,3,405,5,111,38,401,6561,335,7312247,4
3404,coffin,kcfxn,3,2,1,3,0,coffin,2,5,491,7,8,4,461,1946,241,1662468,6
16138,spite,spYt,15,12,3,3,12,spite,1,4,559,6,26,12,388,4079,518,4495204,5
4441,dark,dark,10,8,2,7,3,dark,1,4,382,5,38,23,4519,37730,2636,50687578,5
4888,difference,dIfXxns,1,1,0,1,0,difference,2,7,503,11,5,2,4066,30395,7828,44548015,8
4075,courtesy,kRt|si,1,0,1,0,1,courtesy,3,6,488,8,4,0,414,4995,413,10945291,7
9512,kiss,kIs,13,13,0,5,8,kiss,1,3,378,5,94,24,6179,6550,1038,14799208,4
9356,joggle,JagL,5,4,1,3,2,joggle,2,5,462,5,11,7,1,2,0,19415,4
6741,found,fWnd,14,13,1,12,2,found,1,4,489,6,24,11,20196,119500,19980,232008727,5
18764,waive,wev,21,18,3,11,10,waive,1,3,436,6,60,7,88,338,88,1789027,4
6462,fist,fIst,11,9,2,9,2,fist,1,4,599,5,54,29,375,3144,256,7324058,5
954,aquarium,xkw@rixm,1,1,0,0,1,aquarium,4,8,723,9,2,2,141,1157,149,5327865,9
2454,calibrate,k@l|bret,1,0,1,0,1,calibrate,3,8,536,10,0,1,12,167,18,633205,9
279,adopt,xdapt,2,2,0,2,0,adopt,2,5,544,6,5,3,238,4518,761,11272756,6
14084,queer,kwIr,10,9,1,2,8,queer,1,4,418,6,29,2,296,928,43,2717979,5
15913,snuffle,sn^fL,5,4,1,3,2,snuffle,2,6,560,6,3,4,0,14,0,19185,5
12752,perjure,pRJX,5,3,2,2,3,perjure,2,4,374,8,10,4,8,13,5,13874,5
17287,thought,Tct,11,9,2,9,2,thought,1,3,445,8,34,2,41232,110168,26766,81567901,4
7727,hear,hIr,30,28,2,20,10,hear,1,3,402,5,59,38,28323,51092,19209,47430050,4
2124,bracket,br@k|t,2,0,2,1,1,bracket,2,6,459,8,9,6,32,1154,150,5321561,7
16112,spider,spYdX,1,0,1,1,0,spider,2,5,552,7,19,11,515,2115,304,9442640,6
19192,wrath,r@T,17,17,0,7,10,wrath,1,3,472,6,54,3,199,923,123,2486921,4
6871,function,f^GkS|n,2,1,1,2,0,function,2,7,569,9,4,3,565,14884,1064,93882580,8
7445,groove,gruv,8,7,1,1,7,groove,1,4,458,7,25,5,212,883,88,5407849,5
17722,trim,trIm,9,8,1,4,5,trim,1,4,391,5,36,17,218,3321,160,10397657,5
17854,turkey,tRki,3,1,2,1,2,turkey,2,4,389,7,39,9,1153,11581,1467,28115923,5
9253,Italian,|t@lyxn,1,1,0,1,0,italian,3,7,529,8,3,5,194,9766,1171,39018431,8
14296,read,rid,28,25,3,18,10,read,1,3,375,5,150,31,12302,52516,12160,322346193,4
6461,fissure,fISX,3,2,1,0,3,fissure,2,4,432,8,28,2,22,195,4,427405,5
909,appliance,xplY|ns,1,0,1,1,0,appliance,3,7,688,10,1,2,41,674,80,9005645,8
14837,rind,rYnd,10,8,2,9,1,rind,1,4,318,5,46,25,14,535,29,420816,5
15231,scheme,skim,6,3,3,2,4,scheme,1,4,614,7,25,8,370,4746,608,28310172,5
15870,smooth,smuD,1,0,1,1,0,smooth,1,4,622,7,6,3,932,9574,525,18635288,5
14428,reel,ril,34,28,6,20,14,reel,1,3,341,5,192,35,166,1468,106,6688022,4
5633,empower,ImpWX,1,1,0,1,0,empower,3,5,473,8,2,1,16,939,198,1969852,6
17767,trot,trat,8,6,2,3,5,trot,1,4,479,5,26,15,92,545,37,723756,5
14438,refine,rIfYn,3,3,0,3,0,refine,2,5,583,7,5,9,22,818,54,12027198,6
17789,trump,tr^mp,2,1,1,2,0,trump,1,5,273,6,12,9,115,2798,1412,2879836,6
157,ace,es,22,12,10,14,8,ace,1,2,406,4,86,42,751,2970,120,11140861,3
1980,board,bord,16,12,4,11,5,board,1,4,342,6,82,18,3272,35565,5745,212367487,5
13677,probe,prob,5,3,2,2,3,probe,1,4,423,6,17,11,225,3100,360,9646581,5
7255,goad,god,22,18,4,15,7,goad,1,3,398,5,73,22,7,148,13,217883,4
